,SID,NAME,ISO,YEAR,BASIN,SUB BASIN,NATURE,ISO_TIME,COORDS,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,WIND_CALC_MEAN,PRES_CALC_MEAN,STORM_SPD_MEAN,STORM_DR_MEAN,V_LAND_KN,34KN_POP,34KN_ASSETS,64KN_POP,64KN_ASSETS,96KN_POP,96KN_ASSETS,CPI,TOTAL_DAMAGE_(000$),TOTAL_DEATHS,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,TOTAL_AFFECTED,"Population, total",Population_2000,Population_2005,Population_2010,Population_2015,Population_2020,pop_max_34,pop_max_50,pop_max_64,Numeric,YEAR_tiff,coef_year,YEAR_tiff_c,pop_max_34_adj,pop_max_50_adj,pop_max_64_adj
328,1996001S08075,BONITA,MDG,1996,SI,SI,TS,"['1996-01-10 21:00:00', '1996-01-11 00:00:00', '1996-01-11 03:00:00', '1996-01-11 06:00:00', '1996-01-11 09:00:00', '1996-01-11 12:00:00', '1996-01-11 15:00:00', '1996-01-11 18:00:00', '1996-01-11 21:00:00', '1996-01-12 00:00:00', '1996-01-10 12:00:00', '1996-01-10 15:00:00', '1996-01-10 18:00:00', '1996-01-12 03:00:00', '1996-01-12 06:00:00']","[[-17.7, 49.93], [-17.53, 49.27], [-17.37, 48.59], [-17.23, 47.87], [-17.13, 47.09], [-17.07, 46.3], [-17.01, 45.52], [-16.97, 44.8], [-16.92, 44.17], [-16.9, 43.6], [-18.13, 51.27], [-18.01, 50.92], [-17.87, 50.5], [-16.95, 43.03], [-17.03, 42.5]]",9,0,9,1,77.51111111,967.3333332999998,12.0,277.6,132.1,5651146.0,1978362026.0,2622715.0,910980996.0,1198192.0,401862944.0,61.35162973,,9.0,25.20000076,0.20859275600000002,2007.9,89.04,2.148915048,472.03725650000007,16289999.78,55.43,0.016543563,23.90667538,2.0720357,73.942,Low,100000,13902688,15766806,18336724,21151640,24234088,27691018.0,4229439.0,2549945.0,473337.9375,450.0,2000,15766806.0,Population_2000,3729390.1397678135,2248463.623650852,417374.9371702804
329,1996001S08075,BONITA,MOZ,1996,SI,SI,TS,"['1996-01-13 03:00:00', '1996-01-13 06:00:00', '1996-01-13 09:00:00', '1996-01-13 12:00:00', '1996-01-13 15:00:00', '1996-01-13 18:00:00', '1996-01-13 21:00:00', '1996-01-14 00:00:00', '1996-01-14 03:00:00', '1996-01-14 06:00:00', '1996-01-14 09:00:00', '1996-01-14 12:00:00', '1996-01-14 15:00:00', '1996-01-14 18:00:00', '1996-01-14 21:00:00', '1996-01-15 00:00:00', '1996-01-15 03:00:00', '1996-01-12 12:00:00', '1996-01-12 15:00:00', '1996-01-12 18:00:00', '1996-01-12 21:00:00', '1996-01-13 00:00:00']","[[-17.57, 39.38], [-17.57, 38.93], [-17.56, 38.6], [-17.57, 38.3], [-17.62, 37.94], [-17.7, 37.53], [-17.8, 37.08], [-17.93, 36.63], [-18.09, 36.2], [-18.27, 35.87], [-18.47, 35.75], [-18.67, 35.7], [-18.82, 35.56], [-18.93, 35.37], [-19.01, 35.12], [-19.07, 34.83], [-19.14, 34.54], [-17.23, 41.53], [-17.36, 41.13], [-17.47, 40.73], [-17.53, 40.31], [-17.57, 39.87]]",21,0,21,0,55.303030299999996,985.4545455,6.8636363639999995,250.7272727,89.1,5795882.0,1813344028.0,1659092.0,450688212.0,0.0,0.0,61.35162973,14500.0,11.0,5.400000095,0.234955899,821.8,83.42,11.20473253,232.1208772,27929999.89,47.47,0.0,20.29609349,3.8217871,71.987,Low,200000,15960442,17711927,20493925,23531574,27042002,31255435.0,5228984.0,2716694.5,764747.25,508.0,2000,17711927.0,Population_2000,4711903.7838699315,2448047.8605726524,689123.4436707253
330,1996095S09133,OLIVIA,AUS,1996,SI,WA,TS,"['1996-04-04 00:00:00', '1996-04-04 01:00:00', '1996-04-10 09:00:00', '1996-04-10 10:00:00', '1996-04-10 12:00:00', '1996-04-10 13:00:00', '1996-04-10 15:00:00', '1996-04-10 16:00:00', '1996-04-10 18:00:00', '1996-04-10 19:00:00', '1996-04-10 21:00:00', '1996-04-10 22:00:00', '1996-04-11 00:00:00', '1996-04-11 01:00:00', '1996-04-11 03:00:00', '1996-04-11 04:00:00', '1996-04-11 06:00:00', '1996-04-11 07:00:00', '1996-04-11 09:00:00', '1996-04-11 10:00:00', '1996-04-11 12:00:00', '1996-04-11 13:00:00', '1996-04-11 15:00:00', '1996-04-11 16:00:00', '1996-04-11 18:00:00', '1996-04-11 19:00:00', '1996-04-11 21:00:00', '1996-04-11 22:00:00', '1996-04-12 00:00:00', '1996-04-05 13:00:00', '1996-04-10 06:00:00', '1996-04-10 07:00:00', '1996-04-12 01:00:00', '1996-04-12 03:00:00']","[[-8.78, 130.97], [-8.82, 130.78], [-20.32, 115.45], [-20.56, 115.6], [-21.1, 115.94], [-21.38, 116.11], [-21.95, 116.49], [-22.24, 116.68], [-22.86, 117.09], [-23.15, 117.28], [-23.73, 117.67], [-24.02, 117.87], [-24.6, 118.3], [-24.89, 118.52], [-25.48, 119.0], [-25.78, 119.27], [-26.4, 119.91], [-26.73, 120.28], [-27.4, 121.14], [-27.73, 121.61], [-28.35, 122.55], [-28.62, 123.02], [-29.1, 124.06], [-29.32, 124.61], [-29.73, 125.78], [-29.95, 126.4], [-30.5, 127.77], [-30.91, 128.47], [-31.79, 129.76], [-12.09, 127.55], [-19.67, 115.11], [-19.87, 115.21], [-32.8, 130.2], [-33.48, 131.33]]",3,0,3,-1,59.29411765,973.7647059000001,25.58823529,147.2941176,146.3,35856.0,2339911465.0,26950.0,1604773288.0,4604.0,347516862.0,61.35162973,46700.0,,1833.699951,1.98154115,2129.5,89.38,3.878618462,39056.181019999996,0.0,78.07804878,21.93600108,2.383530974,5.2,15.232999999999999,High,1760,18311000,19153000,20394800,22031750,23815995,,40520.16015625,12158.4990234375,1321.441162109375,36.0,2000,19153000.0,Population_2000,38738.82173137857,11623.989746680105,1263.3482545494055
331,1996201N07137,GLORIA,PHL,1996,WP,WP,TS,"['1996-07-24 18:00:00', '1996-07-24 21:00:00', '1996-07-25 00:00:00', '1996-07-24 03:00:00', '1996-07-24 06:00:00', '1996-07-24 09:00:00', '1996-07-24 12:00:00', '1996-07-24 15:00:00', '1996-07-25 03:00:00', '1996-07-25 06:00:00', '1996-07-25 09:00:00', '1996-07-25 12:00:00', '1996-07-25 15:00:00', '1996-07-25 18:00:00', '1996-07-25 21:00:00', '1996-07-26 00:00:00']","[[18.32, 122.9], [18.66, 122.57], [19.0, 122.25], [17.09, 124.34], [17.3, 124.0], [17.53, 123.7], [17.77, 123.42], [18.03, 123.17], [19.35, 122.02], [19.65, 121.8], [19.83, 121.52], [19.98, 121.28], [20.16, 121.15], [20.38, 121.08], [20.63, 120.95], [20.95, 120.85]]",6,0,6,2,73.078125,966.9583332999998,6.9375,320.9375,102.8,2497979.0,20409878141.0,37999.0,374325836.0,188.0,6958540.0,61.35162973,38000.0,26.0,384.5,0.073317532,2307.5,81.93,5.845873472,1559.6821519999999,23800000.07,68.431,1.3431379669999999,239.4665761,2.8,53.525,Low_Middle,36828,71401749,77991755,86326250,93966780,102113212,109581078.0,980327.375,466321.53125,0.0,608.0,2000,77991755.0,Population_2000,897493.4487315855,426919.1394347794,0.0
332,1996202N17115,FRANKIE,VNM,1996,WP,WP,TS,"['1996-07-23 12:00:00', '1996-07-23 15:00:00', '1996-07-23 18:00:00', '1996-07-23 21:00:00', '1996-07-24 00:00:00', '1996-07-24 03:00:00', '1996-07-24 06:00:00', '1996-07-23 09:00:00']","[[19.95, 107.22], [20.07, 106.93], [20.18, 106.62], [20.28, 106.29], [20.33, 105.87], [20.27, 105.37], [20.17, 104.83], [19.83, 107.54]]",21,0,21,1,53.1875,980.6666667000002,7.625,280.0,101.3,36909588.0,224395000000.0,20055742.0,112944000000.0,589449.0,3378894613.0,61.35162973,362000.0,585.0,82.90000153,0.073012906,3666.3,65.07,9.340017496,628.0841471,40580000.4,72.168,0.090589114,233.7053151,2.6,77.437,Low_Middle,387091,76068743,79910412,83832661,87967651,92677076,97338579.0,30346696.0,11970476.0,3290391.75,704.0,2000,79910412.0,Population_2000,28887787.72562364,11394998.969992395,3132207.1571858525
333,1996203N12152,HERB,CHN,1996,WP,WP,TS,"['1996-08-01 00:00:00', '1996-08-01 03:00:00', '1996-08-01 06:00:00', '1996-08-01 09:00:00', '1996-08-01 12:00:00', '1996-08-01 15:00:00', '1996-08-01 18:00:00', '1996-08-01 21:00:00', '1996-08-02 00:00:00', '1996-08-02 03:00:00', '1996-08-02 06:00:00', '1996-08-02 09:00:00', '1996-08-02 12:00:00', '1996-08-02 15:00:00', '1996-08-02 18:00:00', '1996-08-02 21:00:00', '1996-08-03 00:00:00', '1996-08-03 03:00:00', '1996-08-03 06:00:00', '1996-08-03 09:00:00', '1996-08-03 12:00:00', '1996-08-03 15:00:00', '1996-08-03 18:00:00', '1996-08-03 21:00:00', '1996-08-04 00:00:00', '1996-08-04 03:00:00', '1996-08-04 06:00:00', '1996-08-04 09:00:00']","[[25.43, 120.03], [25.69, 119.37], [25.9, 118.6], [26.06, 117.85], [26.23, 117.2], [26.43, 116.73], [26.7, 116.35], [27.03, 115.91], [27.38, 115.45], [27.73, 114.96], [28.12, 114.51], [28.53, 114.17], [29.0, 113.93], [29.55, 113.7], [30.07, 113.47], [30.47, 113.2], [30.8, 112.93], [31.12, 112.72], [31.44, 112.54], [31.71, 112.3], [31.96, 112.05], [32.26, 111.91], [32.5, 111.72], [32.55, 111.36], [32.6, 111.0], [32.82, 110.73], [33.1, 110.5], [33.36, 110.25]]",9,1,8,-1,35.31521739,990.4404762,9.214285713999999,314.0357143,114.9,44848636.0,1002800000000.0,12643559.0,277033000000.0,4475664.0,77922239048.0,61.35162973,72000.0,44.0,1688.5999760000002,0.09801568699999999,4891.6,69.7,9.928372462999999,1332.417309,82120000.36,70.14,0.54752332,129.6889829,1.7,68.084,Low_Middle,10300,1217550000,1262645000,1303720000,1337705000,1371220000,1439323776.0,116122432.0,107385304.0,12111435.0,156.0,2000,1262645000.0,Population_2000,111975153.01735643,103550069.01005429,11678878.611367408
334,1996207N12297,CESAR,NIC,1996,NAm,CS,TS,"['1996-07-28 03:00:00', '1996-07-28 04:00:00', '1996-07-28 06:00:00', '1996-07-28 09:00:00', '1996-07-28 12:00:00', '1996-07-28 15:00:00', '1996-07-28 00:00:00']","[[12.15, -83.64], [12.2, -83.9], [12.3, -84.2], [12.49, -85.09], [12.7, -86.2], [12.9, -87.12], [12.0, -82.6]]",21,0,21,1,62.85714286,991.2857142999999,17.14285714,282.0,76.1,5709240.0,21650623140.0,859118.0,3908235056.0,0.0,0.0,61.35162973,10000.0,42.0,9.0,0.347985418,1689.3,60.96,6.344268336,1151.661854,6290000.051,67.798,0.107559129,39.40151238,1.5,45.413000000000004,Low_Middle,10724,4741578,5069302,5438690,5824065,6223240,,5639888.5,1053715.125,224333.859375,558.0,2000,5069302.0,Population_2000,5275276.800248437,985593.7671433365,209830.95745086676
335,1996210N05156,KIRK,JPN,1996,WP,WP,TS,"['1996-08-13 18:00:00', '1996-08-13 21:00:00', '1996-08-14 00:00:00', '1996-08-14 01:00:00', '1996-08-14 03:00:00', '1996-08-14 06:00:00', '1996-08-14 09:00:00', '1996-08-14 12:00:00', '1996-08-14 15:00:00', '1996-08-14 18:00:00', '1996-08-14 21:00:00', '1996-08-15 00:00:00', '1996-08-15 03:00:00', '1996-08-15 06:00:00', '1996-08-13 12:00:00', '1996-08-13 15:00:00', '1996-08-15 09:00:00', '1996-08-15 12:00:00', '1996-08-15 15:00:00', '1996-08-15 18:00:00']","[[31.05, 129.28], [31.69, 129.67], [32.35, 130.25], [32.6, 130.44], [33.11, 130.9], [33.88, 131.72], [34.61, 132.81], [35.5, 134.1], [36.33, 135.2], [37.15, 136.39], [37.88, 137.89], [38.5, 139.49], [39.07, 141.27], [39.75, 142.81], [29.98, 128.75], [30.53, 129.01], [40.33, 143.99], [40.91, 145.01], [41.4, 145.74], [41.9, 146.6]]",0,0,0,0,61.76666667,973.8333332999998,20.9,46.15,115.9,69317942.0,8670050000000.0,28552589.0,3647400000000.0,3947793.0,557710000000.0,61.35162973,,6.0,6801.299805,0.036594384,6154.5,107.34,3.099999291,41514.897789999995,0.0,80.2002439,21.24576848,345.01234569999997,3.2799471,21.855,High,5738,125757000,126843000,127773000,128070000,127141000,126476461.0,34477184.0,33249334.0,1224510.5,392.0,2000,126843000.0,Population_2000,34181998.441285685,32964661.004848514,1214026.5284524963
336,1996237N14339,FRAN,USA,1996,NAm,GM,TS,"['1996-09-06 00:00:00', '1996-09-06 00:30:00', '1996-09-06 03:00:00', '1996-09-06 06:00:00', '1996-09-06 09:00:00', '1996-09-06 12:00:00', '1996-09-06 15:00:00', '1996-09-06 18:00:00', '1996-09-06 21:00:00', '1996-09-07 00:00:00', '1996-09-07 03:00:00', '1996-09-07 06:00:00', '1996-09-07 09:00:00', '1996-09-07 12:00:00', '1996-09-07 15:00:00', '1996-09-07 18:00:00', '1996-09-07 21:00:00', '1996-09-05 18:00:00', '1996-09-05 21:00:00']","[[33.7, -78.0], [33.9, -78.0], [34.63, -78.23], [35.2, -78.7], [35.96, -78.88], [36.7, -79.0], [37.37, -79.19], [38.0, -79.4], [38.61, -79.64], [39.2, -79.9], [39.83, -80.18], [40.4, -80.4], [40.83, -80.5], [41.2, -80.5], [41.6, -80.48], [42.0, -80.4], [42.41, -80.26], [32.3, -77.8], [32.85, -77.95]]",21,12,9,-1,51.36842105,983.6842105000001,12.52631579,275.0,107.6,12605121.0,2748130000000.0,3305759.0,760598000000.0,277805.0,46946326591.0,61.35162973,3400000.0,39.0,21676.40039,0.664476566,5175.3,87.78,3.772501319,39356.0918,0.0,76.02682927,16.41343526,29.41316481,4.7893238,22.364,High,4000,269394000,282162411,295516599,309321666,320635163,331002651.0,17322372.0,9451220.0,1681114.375,840.0,2000,282162411.0,Population_2000,16538500.170981314,9023533.473705681,1605040.6017361043
337,1996244N13257,ELIDA,MEX,1996,EP,EP,TS,"['1996-09-04 15:00:00', '1996-09-04 18:00:00', '1996-09-04 21:00:00', '1996-09-05 00:00:00', '1996-09-05 03:00:00', '1996-09-05 06:00:00', '1996-09-05 09:00:00', '1996-09-05 12:00:00', '1996-09-05 15:00:00', '1996-09-05 18:00:00', '1996-09-05 21:00:00', '1996-09-06 00:00:00', '1996-09-06 03:00:00', '1996-09-06 06:00:00', '1996-09-06 09:00:00']","[[22.96, -112.52], [23.2, -112.6], [23.37, -112.66], [23.5, -112.7], [23.61, -112.75], [23.7, -112.8], [23.8, -112.85], [23.9, -112.9], [24.0, -112.95], [24.1, -113.0], [24.2, -113.05], [24.3, -113.1], [24.4, -113.15], [24.5, -113.2], [24.6, -113.25]]",18,0,18,-1,32.4,1003.533333,2.4666666669999997,336.7333333,54.0,,,,,,,61.35162973,,6.0,168.8000031,0.243883209,2552.9,76.16,6.773258694,8109.198698,13129999.91,72.925,1.097082587,47.91637851,4.8391378,26.33,High_Middle,1250,93147044,98899845,106005203,114092963,121858258,128932753.0,7904.6240234375,0.0,0.0,484.0,2000,98899845.0,Population_2000,7444.828267573016,0.0,0.0
338,1996246N08148,SALLY,CHN,1996,WP,WP,TS,"['1996-09-08 21:00:00', '1996-09-09 00:00:00', '1996-09-09 03:00:00', '1996-09-09 06:00:00', '1996-09-09 09:00:00', '1996-09-09 12:00:00', '1996-09-09 21:00:00', '1996-09-10 00:00:00', '1996-09-10 03:00:00', '1996-09-10 06:00:00', '1996-09-10 09:00:00', '1996-09-10 12:00:00', '1996-09-10 15:00:00', '1996-09-08 18:00:00']","[[20.88, 112.59], [21.1, 111.53], [21.33, 110.44], [21.55, 109.4], [21.75, 108.49], [21.95, 107.54], [22.9, 104.39], [23.2, 103.8], [23.57, 103.24], [23.97, 102.74], [24.28, 102.12], [24.5, 101.42], [24.94, 100.75], [20.68, 113.65]]",21,0,21,-1,52.73076923,981.7619048,16.42857143,291.42857139999995,138.3,48917938.0,1188100000000.0,18953166.0,451373000000.0,9149188.0,208998000000.0,61.35162973,1500000.0,197.0,1688.5999760000002,0.09801568699999999,4891.6,69.7,9.928372462999999,1332.417309,82120000.36,70.14,0.54752332,129.6889829,1.7,68.084,Low_Middle,15005000,1217550000,1262645000,1303720000,1337705000,1371220000,1439323776.0,53018848.0,23690108.0,4587093.0,156.0,2000,1262645000.0,Population_2000,51125295.21947974,22844022.66306048,4423266.3037908515
339,1996248N15319,HORTENSE,DOM,1996,NAm,CS,TS,"['1996-09-10 15:00:00', '1996-09-10 18:00:00', '1996-09-10 21:00:00', '1996-09-11 00:00:00', '1996-09-11 03:00:00', '1996-09-11 06:00:00', '1996-09-11 09:00:00']","[[18.58, -68.13], [18.9, -68.4], [19.2, -68.65], [19.5, -68.9], [19.79, -69.19], [20.1, -69.5], [20.49, -69.81]]",18,0,18,1,70.85714286,981.8571429,8.428571429,320.42857139999995,64.4,8639508.0,138771000000.0,0.0,0.0,0.0,0.0,61.35162973,,24.0,,0.117569202,3835.6,78.57,5.977825114,3349.7180359999998,5550000.07,68.425,1.037966302,164.6193956,1.3,41.559,Low,25000,7952763,8471321,9097257,9695121,10281680,10847910.0,4474303.5,506364.9375,22813.21484375,214.0,2000,8471321.0,Population_2000,4200416.360750644,475368.6396073661,21416.74137013882
340,1996248N15319,HORTENSE,PRI,1996,NAm,CS,TS,"['1996-09-10 00:00:00', '1996-09-10 03:00:00', '1996-09-10 06:00:00', '1996-09-10 09:00:00', '1996-09-10 12:00:00', '1996-09-09 21:00:00']","[[17.1, -66.1], [17.57, -66.47], [18.0, -66.9], [18.17, -67.37], [18.3, -67.8], [16.8, -65.84]]",21,12,9,1,68.66666667,989.0,9.333333332999999,308.3333333,68.8,3695950.0,228858000000.0,856827.0,55559656695.0,0.0,0.0,61.35162973,500000.0,18.0,,0.008859881,1595.7,112.31,2.313707509,20519.80592,0.0,74.36146341,9.148830618,419.916009,8.695740006,6.124,High,57315,3724655,3810605,3821362,3721525,3473166,,3555770.5,1506687.375,348391.0,630.0,2000,3810605.0,Population_2000,3475568.4128051843,1472703.3278785455,340532.8760406812
341,1996254N14258,FAUSTO,MEX,1996,EP,EP,TS,"['1996-09-13 09:00:00', '1996-09-13 12:00:00', '1996-09-13 15:00:00', '1996-09-13 18:00:00', '1996-09-13 20:00:00', '1996-09-13 21:00:00', '1996-09-14 00:00:00', '1996-09-14 03:00:00', '1996-09-14 06:00:00', '1996-09-14 09:00:00', '1996-09-14 12:00:00', '1996-09-14 15:00:00', '1996-09-12 21:00:00', '1996-09-13 00:00:00', '1996-09-13 03:00:00', '1996-09-13 06:00:00']","[[22.34, -110.72], [22.6, -110.7], [22.91, -110.68], [23.3, -110.6], [23.61, -110.5], [23.79, -110.44], [24.4, -110.2], [25.02, -109.91], [25.7, -109.6], [26.54, -109.4], [27.3, -109.0], [27.75, -108.14], [21.36, -110.52], [21.6, -110.6], [21.85, -110.67], [22.1, -110.7]]",21,0,21,1,72.375,979.4375,10.375,102.6875,77.3,2066324.0,39602027780.0,679649.0,7950881234.0,0.0,0.0,61.35162973,,1.0,168.8000031,0.243883209,2552.9,76.16,6.773258694,8109.198698,13129999.91,72.925,1.097082587,47.91637851,4.8391378,26.33,High_Middle,8500,93147044,98899845,106005203,114092963,121858258,128932753.0,2615158.25,1093178.375,22977.705078125,484.0,2000,98899845.0,Population_2000,2463039.861990815,1029590.432583322,21641.139133545992
342,1996260N19107,WILLIE,VNM,1996,WP,WP,TS,"['1996-09-22 03:00:00', '1996-09-22 06:00:00', '1996-09-22 09:00:00', '1996-09-22 12:00:00', '1996-09-22 15:00:00', '1996-09-22 18:00:00', '1996-09-15 18:00:00', '1996-09-15 21:00:00', '1996-09-21 18:00:00', '1996-09-21 21:00:00', '1996-09-22 00:00:00']","[[19.15, 106.55], [19.07, 106.3], [18.98, 106.1], [18.83, 105.83], [18.63, 105.43], [18.37, 104.92], [18.6, 107.2], [18.76, 107.33], [19.27, 107.28], [19.24, 107.04], [19.2, 106.8]]",21,0,21,0,44.98148148,994.8484847999999,5.909090909,211.0909091,76.9,21473244.0,125712000000.0,4042726.0,21658994669.0,0.0,0.0,61.35162973,11000.0,9.0,82.90000153,0.073012906,3666.3,65.07,9.340017496,628.0841471,40580000.4,72.168,0.090589114,233.7053151,2.6,77.437,Low_Middle,280000,76068743,79910412,83832661,87967651,92677076,97338579.0,9432740.0,3406007.25,1154611.625,704.0,2000,79910412.0,Population_2000,8979263.864211086,3242264.4768292117,1099104.0187220832
343,1996319N11283,MARCO,JAM,1996,NAm,CS,TS,"['1996-11-16 15:00:00', '1996-11-16 18:00:00', '1996-11-16 21:00:00', '1996-11-24 09:00:00']","[[16.79, -78.94], [17.0, -79.0], [16.98, -79.35], [15.96, -77.51]]",18,0,18,-1,29.75,1006.0,6.75,207.25,65.2,,,,,,,61.35162973,3000.0,,24.89999962,0.060579129,1374.5,109.15,-0.113731206,4911.0412799999995,3119999.9839999997,74.167,2.135511993,236.25457059999997,4.0,49.145,High_Middle,800,2558637,2654701,2740003,2810460,2891021,,,,,,2000,2654701.0,Population_2000,,,
344,1996356N08110,GREG,MYS,1996,WP,WP,NR,"['1996-12-25 15:00:00', '1996-12-25 18:00:00', '1996-12-25 21:00:00', '1996-12-26 00:00:00', '1996-12-25 03:00:00', '1996-12-25 06:00:00', '1996-12-25 09:00:00', '1996-12-25 12:00:00']","[[6.5, 115.55], [6.51, 115.97], [6.6, 116.54], [6.62, 117.28], [6.54, 114.28], [6.5, 114.6], [6.49, 114.89], [6.5, 115.2]]",21,0,21,0,36.0625,998.75,9.25,91.875,71.7,2896612.0,58847772145.0,677473.0,10671525091.0,0.0,0.0,61.35162973,52000.0,270.0,1414.599976,0.042445352,3200.0,69.45,10.0027007,6731.402966,4139999.985,71.972,7.233552164,63.97082027,4.2,43.031000000000006,High_Middle,4176,21017613,23194257,25690611,28208035,30270962,,2385519.5,1680378.375,103520.2421875,458.0,2000,23194257.0,Population_2000,2161652.5873173475,1522684.7912963487,93805.47900125227
345,1997018S11059,GRETELLE,MDG,1997,SI,SI,TS,"['1997-01-24 06:00:00', '1997-01-24 09:00:00', '1997-01-24 12:00:00', '1997-01-24 15:00:00', '1997-01-24 18:00:00', '1997-01-24 21:00:00', '1997-01-25 00:00:00', '1997-01-25 03:00:00', '1997-01-25 06:00:00', '1997-01-25 09:00:00', '1997-01-25 12:00:00', '1997-01-25 15:00:00', '1997-01-23 21:00:00', '1997-01-24 00:00:00', '1997-01-24 03:00:00', '1997-01-25 18:00:00', '1997-01-25 21:00:00']","[[-22.57, 48.6], [-22.7, 48.11], [-22.8, 47.63], [-22.88, 47.18], [-22.97, 46.73], [-23.1, 46.28], [-23.27, 45.8], [-23.43, 45.3], [-23.6, 44.77], [-23.79, 44.18], [-23.97, 43.6], [-24.1, 43.06], [-21.84, 50.07], [-22.13, 49.57], [-22.38, 49.08], [-24.2, 42.57], [-24.27, 42.1]]",15,12,3,0,68.29411765,972.7647059000001,9.764705882000001,251.5882353,124.1,5889759.0,1665778960.0,2118531.0,630146644.0,838223.0,228325144.0,62.78583520000001,50000.0,140.0,29.0,0.20212081899999998,2000.8,90.89,3.6934926060000004,474.2852385,18050000.12,56.239,0.028575702,24.67217044,1.9,73.679,Low,600000,14347854,15766806,18336724,21151640,24234088,27691018.0,4448141.0,2624520.0,536373.0625,450.0,2000,15766806.0,Population_2000,4047825.389582012,2388323.2774019036,488101.5463932819
346,1997061S08171,GAVIN,FJI,1997,SP,SP,TS,"['1997-03-06 21:00:00', '1997-03-07 00:00:00', '1997-03-07 03:00:00', '1997-03-07 06:00:00', '1997-03-07 09:00:00', '1997-03-06 15:00:00', '1997-03-06 18:00:00', '1997-03-07 12:00:00', '1997-03-07 15:00:00', '1997-03-07 18:00:00', '1997-03-07 21:00:00', '1997-03-08 00:00:00']","[[-16.06, 178.3], [-16.5, 177.95], [-17.0, 177.52], [-17.45, 177.05], [-17.8, 176.56], [-15.06, 178.93], [-15.6, 178.6], [-18.05, 176.15], [-18.23, 175.89], [-18.4, 175.75], [-18.64, 175.64], [-18.9, 175.6]]",3,0,3,3,99.45833333,932.1666667000002,9.25,215.83333330000002,130.4,883211.0,3309933428.0,376264.0,1554897237.0,202374.0,664093549.0,62.78583520000001,27000.0,25.0,17.5,0.22706172,2213.3,99.77,-2.199999369,3131.20993,2079999.983,65.24600000000001,0.655956081,43.39003831,4.5664804000000006,53.268,Low,3500,792736,811006,821604,859818,868627,896445.0,455236.1875,260475.34375,0.0,242.0,2000,811006.0,Population_2000,444980.8192960348,254607.46542319047,0.0
347,1997062S16158,JUSTIN,PNG,1997,SP,EA,NR,"['1997-03-29 00:00:00', '1997-03-29 03:00:00', '1997-03-29 06:00:00']","[[-11.84, 147.48], [-11.53, 147.06], [-11.3, 146.5]]",6,0,6,-1,19.0,997.0,11.33333333,300.3333333,83.0,13565.0,30886690.0,5448.0,13844376.0,0.0,0.0,62.78583520000001,,32.0,15.69999981,0.036169081,4085.1,82.46,-3.904389656,1845.7839829999998,5960000.038,58.593999999999994,0.070814287,12.02720708,6.9,86.27600000000001,Low_Middle,7500,5446641,5847586,6494903,7310507,8107775,,,,,,2000,5847586.0,Population_2000,,,
348,1997152N10265,ANDRES,SLV,1997,EP,EP,TS,"['1997-06-06 21:00:00', '1997-06-07 00:00:00', '1997-06-07 01:00:00', '1997-06-07 03:00:00', '1997-06-06 00:00:00', '1997-06-06 03:00:00', '1997-06-06 06:00:00', '1997-06-06 09:00:00', '1997-06-06 12:00:00', '1997-06-06 15:00:00', '1997-06-06 18:00:00']","[[12.58, -88.78], [13.0, -88.8], [13.15, -88.8], [13.36, -88.77], [12.4, -90.3], [12.16, -89.92], [12.0, -89.6], [11.95, -89.32], [12.0, -89.1], [12.1, -88.91], [12.3, -88.8]]",21,0,21,-1,28.81818182,1002.2,6.454545455,53.18181818,38.2,472020.0,5851524846.0,0.0,0.0,0.0,0.0,62.78583520000001,,4.0,19.29999924,0.09832441300000001,1736.3,92.18,3.134939588,2575.532682,9149999.797,67.97800000000001,0.698938653,277.3303089,2.2825769,43.463,Low_Middle,2000,5746284,5887936,6052123,6183875,6325124,,6036690.0,3676083.25,77624.21875,222.0,2000,5887936.0,Population_2000,5891459.275365765,3587644.0168750137,75756.73482449962
349,1997210N15120,VICTOR,HKG,1997,WP,WP,TS,"['1997-08-02 09:00:00', '1997-08-02 12:00:00', '1997-08-02 06:00:00']","[[21.74, 114.04], [22.35, 114.08], [21.2, 113.97]]",21,0,21,0,60.66666667,973.0,11.66666667,121.0,87.0,8148473.0,1226020000000.0,8148473.0,1226020000000.0,0.0,0.0,62.78583520000001,,1.0,2325.300049,0.0007704989999999999,1922.6,90.99,5.099670713,22758.408669999997,3889999.923,80.12682927,35.39507876,6180.285714,2.7715877,0.0,High,255,6489300,6665000,6813200,7024200,7291300,,,,,,2000,6665000.0,Population_2000,,,
