SID;NAME;ISO;YEAR;BASIN;SUB BASIN;NATURE;ISO_TIME;COORDS;TOTAL_HRS;DAY_HRS;NIGHT_HRS;USA_SSHS;WIND_CALC_MEAN;PRES_CALC_MEAN;STORM_SPD_MEAN;STORM_DR_MEAN;V_LAND_KN;34KN_POP;34KN_ASSETS;64KN_POP;64KN_ASSETS;96KN_POP;96KN_ASSETS;CPI;TOTAL_DAMAGE_(000$);TOTAL_DEATHS;Air transport, freight (million ton-km);Arable land (hectares per person);Cereal yield (kg per hectare);Food production index (2004-2006 = 100);GDP growth (annual %);GDP per capita (constant 2010 US$);Net flows from UN agencies US$;Life expectancy at birth, total (years);Mobile cellular subscriptions (per 100 people);Population density (people per sq. km of land area);Adjusted savings: education expenditure (% of GNI);Rural population (% of total population);Income_level_Final;TOTAL_AFFECTED;Population, total;Population_2000;Population_2005;Population_2010;Population_2015;
2008203N18276;DOLLY;MEX;2008;NAm;GM;TS;['2008-07-21 03:00:00', '2008-07-21 05:30:00', '2008-07-21 06:00:00', '2008-07-21 09:00:00', '2008-07-21 12:00:00', '2008-07-24 18:00:00', '2008-07-24 21:00:00', '2008-07-25 00:00:00', '2008-07-25 03:00:00', '2008-07-25 06:00:00', '2008-07-25 09:00:00', '2008-07-25 12:00:00', '2008-07-25 15:00:00', '2008-07-25 18:00:00', '2008-07-25 21:00:00', '2008-07-26 00:00:00', '2008-07-26 03:00:00', '2008-07-26 06:00:00', '2008-07-26 09:00:00', '2008-07-26 12:00:00', '2008-07-21 00:00:00', '2008-07-21 15:00:00', '2008-07-21 18:00:00', '2008-07-23 00:00:00', '2008-07-23 03:00:00'];[[20.33, -86.3], [20.8, -87.0], [20.9, -87.2], [21.39, -88.12], [21.8, -88.8], [27.9, -100.0], [28.14, -100.69], [28.3, -101.4], [28.41, -102.06], [28.5, -102.7], [28.62, -103.37], [28.8, -104.0], [29.08, -104.55], [29.4, -105.0], [29.71, -105.4], [30.0, -105.7], [30.26, -105.88], [30.5, -106.0], [30.72, -106.14], [31.0, -106.3], [19.8, -85.8], [22.35, -89.6], [22.8, -90.4], [24.9, -95.7], [25.16, -95.97]];0;0;0;-1;34.16;1004.24;12.12;306.28;72.5;2247427;37147043144;218897;4141875811;0;0;84.21522909;75000;2;482.785;0.210711031;3452.3;105.51;1.143584587;9587.636339;7199999.899;75.194;67.95405391;57.00520641;4.78;22.778;High_Middle;500000;110815271;98899845;106005203;114092963;121858258;
2008206N22133;FUNG-WONG;CHN;2008;WP;WP;TS;['2008-07-28 12:00:00', '2008-07-28 15:00:00', '2008-07-28 18:00:00', '2008-07-28 21:00:00', '2008-07-29 00:00:00', '2008-07-29 03:00:00', '2008-07-29 06:00:00', '2008-07-29 09:00:00', '2008-07-29 12:00:00', '2008-07-29 15:00:00', '2008-07-29 18:00:00', '2008-07-29 21:00:00', '2008-07-30 00:00:00', '2008-07-30 03:00:00', '2008-07-30 06:00:00', '2008-07-30 09:00:00', '2008-07-30 12:00:00', '2008-07-30 15:00:00', '2008-07-30 18:00:00', '2008-07-30 21:00:00', '2008-07-31 00:00:00', '2008-07-31 03:00:00', '2008-07-31 06:00:00', '2008-07-31 09:00:00', '2008-07-31 12:00:00', '2008-07-31 15:00:00'];[[25.1, 119.78], [25.56, 119.43], [25.98, 118.97], [26.23, 118.57], [26.45, 118.25], [26.72, 117.99], [27.05, 117.8], [27.46, 117.68], [27.89, 117.55], [28.22, 117.34], [28.52, 117.05], [28.86, 116.7], [29.18, 116.44], [29.45, 116.23], [29.79, 116.07], [30.39, 116.0], [30.95, 116.05], [31.36, 116.07], [31.75, 116.1], [32.21, 116.15], [32.65, 116.2], [33.01, 116.22], [33.3, 116.25], [33.51, 116.32], [33.7, 116.4], [33.93, 116.46]];3;3;0;-1;35.06730769;994.7211538;8.038461538;191.0769231;72.3;18904488;4.00576E+11;3899177;62867764282;0;0;84.21522909;73000;1;11386.055;0.081618233;5548.4;113.95;9.654289373;3796.633363;44930000.07;73.835;47.37436885;141.0977078;1.79;53.461;High_Middle;93006;1324655000;1262645000;1303720000;1337705000;1371220000;
2008217N19120;KAMMURI;PHL;2008;WP;WP;TS;['2008-08-03 12:00:00', '2008-08-03 15:00:00', '2008-08-03 18:00:00', '2008-08-03 21:00:00'];[[19.0, 120.35], [19.02, 119.94], [19.19, 119.67], [19.26, 119.31]];9;8;1;-1;28.25;1002;7;282.75;51.3;;;;;;;84.21522909;;2;277.362;0.0599547;3334.3;113.23;4.152756843;2016.814655;19270000.09;69.515;74.93475746;304.866234;1.88;54.545;Low_Middle;4498;90901965;77991755;86326250;93966780;102113212;
2008217N19120;KAMMURI;HKG;2008;WP;WP;TS;['2008-08-05 15:00:00', '2008-08-05 18:00:00', '2008-08-05 21:00:00'];[[20.62, 114.77], [20.75, 114.45], [20.89, 114.17]];6;5;1;0;46.25;983.4166667;6;295.6666667;45.5;8148473;1.22602E+12;0;0;0;0;84.21522909;;;8985.895;0.000574894;1975.2;49.26;2.127908789;31553.64877;0;82.37560976;168.2705541;6626.47619;2.674604276;0;High;37;6957800;6665000;6813200;7024200;7291300;
2008217N19120;KAMMURI;VNM;2008;WP;WP;TS;['2008-08-07 06:00:00', '2008-08-07 09:00:00', '2008-08-07 12:00:00', '2008-08-07 15:00:00', '2008-08-07 18:00:00', '2008-08-07 21:00:00', '2008-08-08 00:00:00', '2008-08-08 03:00:00'];[[21.52, 108.15], [21.61, 107.52], [21.6, 106.89], [21.51, 106.29], [21.39, 105.72], [21.28, 105.2], [21.21, 104.64], [21.28, 103.9]];21;0;21;-1;28.30208333;994.0104167;11.5;267.75;51.3;;;;;;;84.21522909;120000;162;295.759;0.072846143;4897.6;113.45;5.661771208;1198.417214;26559999.85;74.625;86.81510552;278.1417519;4.036965147;70.872;Low_Middle;57630;86243413;79910412;83832661;87967651;92677076;
2008217N19120;KAMMURI;CHN;2008;WP;WP;TS;['2008-08-06 03:00:00', '2008-08-06 06:00:00', '2008-08-06 09:00:00', '2008-08-06 12:00:00', '2008-08-06 15:00:00', '2008-08-06 18:00:00', '2008-08-06 21:00:00', '2008-08-07 00:00:00', '2008-08-07 03:00:00', '2008-08-06 00:00:00'];[[21.28, 113.44], [21.48, 112.92], [21.57, 112.3], [21.57, 111.6], [21.53, 110.83], [21.45, 110.12], [21.35, 109.64], [21.3, 109.22], [21.39, 108.72], [21.05, 113.85]];21;0;21;0;44.125;984.325;10.8;276.7;61.2;53483800;1.30156E+12;0;0;0;0;84.21522909;80000;;11386.055;0.081618233;5548.4;113.95;9.654289373;3796.633363;44930000.07;73.835;47.37436885;141.0977078;1.79;53.461;High_Middle;42000;1324655000;1262645000;1303720000;1337705000;1371220000;
2008229N13147;NURI;PHL;2008;WP;WP;TS;['2008-08-19 18:00:00', '2008-08-19 21:00:00', '2008-08-20 00:00:00', '2008-08-20 03:00:00', '2008-08-20 06:00:00', '2008-08-20 09:00:00', '2008-08-19 15:00:00', '2008-08-20 12:00:00', '2008-08-20 15:00:00'];[[18.45, 123.03], [18.59, 122.46], [18.7, 121.95], [18.77, 121.48], [18.9, 121.08], [19.23, 120.8], [18.29, 123.66], [19.57, 120.45], [19.76, 119.78]];21;0;21;2;80.63888889;956.3888889;10.66666667;291.8888889;108.8;8529290;49414491756;1219042;8353542909;5069;83438196;84.21522909;33870;38;277.362;0.0599547;3334.3;113.23;4.152756843;2016.814655;19270000.09;69.515;74.93475746;304.866234;1.88;54.545;Low_Middle;429463;90901965;77991755;86326250;93966780;102113212;
2008229N13147;NURI;HKG;2008;WP;WP;TS;['2008-08-22 06:00:00', '2008-08-22 09:00:00'];[[22.05, 114.47], [22.3, 114.27]];3;1;2;0;55.25;980.875;6.5;316.5;57.1;8148473;1.22602E+12;0;0;0;0;84.21522909;380;2;8985.895;0.000574894;1975.2;49.26;2.127908789;31553.64877;0;82.37560976;168.2705541;6626.47619;2.674604276;0;High;112;6957800;6665000;6813200;7024200;7291300;
2008229N13147;NURI;CHN;2008;WP;WP;TS;['2008-08-22 03:00:00', '2008-08-22 12:00:00', '2008-08-22 15:00:00', '2008-08-22 18:00:00', '2008-08-22 21:00:00', '2008-08-23 00:00:00', '2008-08-23 03:00:00', '2008-08-21 18:00:00', '2008-08-21 21:00:00', '2008-08-22 00:00:00'];[[21.78, 114.83], [22.5, 114.05], [22.65, 113.63], [22.78, 113.19], [22.95, 112.91], [23.13, 112.72], [23.28, 112.59], [20.95, 115.88], [21.21, 115.55], [21.5, 115.22]];21;0;21;0;45.475;986.8;7;304.2;59.5;38512462;9.8824E+11;0;0;0;0;84.21522909;58000;4;11386.055;0.081618233;5548.4;113.95;9.654289373;3796.633363;44930000.07;73.835;47.37436885;141.0977078;1.79;53.461;High_Middle;900000;1324655000;1262645000;1303720000;1337705000;1371220000;
2008229N18293;FAY;USA;2008;NAm;GM;TS;['2008-08-18 20:30:00', '2008-08-18 21:00:00', '2008-08-19 00:00:00', '2008-08-19 03:00:00', '2008-08-19 06:00:00', '2008-08-19 08:45:00', '2008-08-19 09:00:00', '2008-08-19 12:00:00', '2008-08-19 15:00:00', '2008-08-19 18:00:00', '2008-08-19 21:00:00', '2008-08-20 00:00:00', '2008-08-20 03:00:00', '2008-08-20 06:00:00', '2008-08-20 09:00:00', '2008-08-20 12:00:00', '2008-08-20 15:00:00', '2008-08-20 18:00:00', '2008-08-20 21:00:00', '2008-08-21 00:00:00', '2008-08-21 03:00:00', '2008-08-21 06:00:00', '2008-08-21 09:00:00', '2008-08-21 12:00:00', '2008-08-21 15:00:00', '2008-08-21 18:00:00', '2008-08-21 19:00:00', '2008-08-21 21:00:00', '2008-08-22 00:00:00', '2008-08-22 03:00:00', '2008-08-22 06:00:00', '2008-08-22 09:00:00', '2008-08-22 12:00:00', '2008-08-22 15:00:00', '2008-08-22 18:00:00', '2008-08-22 21:00:00', '2008-08-23 00:00:00', '2008-08-23 03:00:00', '2008-08-23 06:00:00', '2008-08-23 06:15:00', '2008-08-23 09:00:00', '2008-08-23 12:00:00', '2008-08-23 15:00:00', '2008-08-23 18:00:00', '2008-08-23 21:00:00', '2008-08-24 00:00:00', '2008-08-24 03:00:00', '2008-08-24 06:00:00', '2008-08-24 09:00:00', '2008-08-24 12:00:00', '2008-08-24 15:00:00', '2008-08-24 18:00:00', '2008-08-24 21:00:00', '2008-08-25 00:00:00', '2008-08-25 03:00:00', '2008-08-25 06:00:00', '2008-08-25 09:00:00', '2008-08-25 12:00:00', '2008-08-25 15:00:00', '2008-08-25 18:00:00', '2008-08-25 21:00:00', '2008-08-26 00:00:00', '2008-08-26 03:00:00', '2008-08-26 06:00:00', '2008-08-26 09:00:00', '2008-08-26 12:00:00', '2008-08-26 15:00:00', '2008-08-26 18:00:00', '2008-08-26 21:00:00', '2008-08-27 00:00:00', '2008-08-27 03:00:00', '2008-08-27 06:00:00', '2008-08-27 09:00:00', '2008-08-27 12:00:00', '2008-08-27 15:00:00', '2008-08-27 18:00:00', '2008-08-27 21:00:00', '2008-08-28 00:00:00', '2008-08-28 03:00:00', '2008-08-18 18:00:00'];[[24.5, -81.8], [24.56, -81.82], [25.0, -81.9], [25.24, -81.91], [25.5, -81.8], [25.9, -81.6], [25.94, -81.58], [26.4, -81.4], [26.74, -81.24], [27.0, -81.1], [27.26, -81.0], [27.5, -80.9], [27.76, -80.74], [28.0, -80.6], [28.21, -80.58], [28.4, -80.6], [28.57, -80.61], [28.7, -80.6], [28.81, -80.54], [28.9, -80.5], [29.01, -80.59], [29.1, -80.7], [29.16, -80.69], [29.2, -80.7], [29.26, -80.79], [29.3, -81.0], [29.3, -81.1], [29.29, -81.18], [29.3, -81.2], [29.39, -81.52], [29.5, -81.9], [29.55, -82.16], [29.6, -82.4], [29.71, -82.68], [29.8, -83.0], [29.76, -83.38], [29.7, -83.8], [29.75, -84.38], [29.8, -84.7], [29.8, -84.7], [29.85, -84.85], [30.0, -85.2], [30.24, -85.53], [30.5, -85.9], [30.66, -86.28], [30.8, -86.7], [30.92, -87.21], [31.1, -87.7], [31.49, -88.03], [31.8, -88.4], [31.72, -89.08], [31.5, -89.7], [31.36, -89.95], [31.3, -90.0], [31.35, -90.01], [31.5, -89.9], [31.74, -89.67], [32.0, -89.4], [32.21, -89.19], [32.4, -89.0], [32.53, -88.82], [32.7, -88.6], [32.98, -88.27], [33.3, -87.9], [33.59, -87.55], [33.9, -87.2], [34.26, -86.85], [34.6, -86.5], [34.81, -86.15], [35.0, -85.8], [35.23, -85.45], [35.5, -85.1], [35.78, -84.76], [36.1, -84.4], [36.51, -83.98], [36.9, -83.6], [37.19, -83.38], [37.4, -83.2], [37.56, -82.93], [24.3, -81.7]];21;0;21;0;37.5125;997.9625;6.075;156.2625;61.4;15849734;3.09376E+12;0;0;0;0;84.21522909;180000;12;39313.596;0.532113793;6598.3;107.59;-0.136579805;49319.47886;0;78.03902439;86.09952013;33.24368685;4.714283974;19.562;High;400;304093966;282162411;295516599;309321666;320635163;
2008229N18293;FAY;CUB;2008;NAm;CS;TS;['2008-08-16 21:00:00', '2008-08-17 00:00:00', '2008-08-17 03:00:00', '2008-08-17 06:00:00', '2008-08-17 09:00:00', '2008-08-17 12:00:00', '2008-08-17 15:00:00', '2008-08-17 18:00:00', '2008-08-17 21:00:00', '2008-08-18 00:00:00', '2008-08-18 03:00:00', '2008-08-18 06:00:00', '2008-08-18 07:00:00', '2008-08-18 09:00:00', '2008-08-18 12:00:00', '2008-08-18 15:00:00'];[[19.2, -75.19], [19.3, -75.7], [19.41, -76.31], [19.6, -76.9], [19.9, -77.4], [20.0, -78.1], [20.32, -78.89], [20.7, -79.6], [20.89, -80.03], [21.1, -80.3], [21.42, -80.63], [21.9, -80.8], [22.1, -80.8], [22.53, -80.9], [23.2, -81.2], [23.83, -81.48]];18;0;18;0;45.5;1003.3125;11.8125;310.6875;44.3;2560607;21303064184;0;0;0;0;84.21522909;;;31.692;0.312237177;2674.2;99.61;4.116828042;5511.046965;5199999.944;78.15;2.952183467;105.5709414;14.01;23.587;High_Middle;15000;11236971;11126430;11261582;11225832;11324781;
2008229N18293;FAY;HTI;2008;NAm;CS;TS;['2008-08-16 09:00:00', '2008-08-16 11:45:00', '2008-08-16 12:00:00', '2008-08-16 15:00:00', '2008-08-16 18:00:00'];[[18.77, -71.98], [18.8, -72.8], [18.8, -72.9], [18.91, -73.89], [19.1, -74.6]];9;9;0;0;40;1007;16;277.2;36;119118;242360851;0;0;0;0;84.21522909;;10;;0.103663682;961.1;109.46;0.843944574;687.4479644;29709999.31;59.782;33.17237819;350.021045;1.461652;54.449;Low;220;9646580;8463806;9195288;9949322;10695542;
2008238N13293;GUSTAV;CUB;2008;NAm;CS;TS;['2008-08-30 15:00:00', '2008-08-30 18:00:00', '2008-08-30 21:00:00', '2008-08-30 22:00:00', '2008-08-31 00:00:00', '2008-08-31 03:00:00', '2008-08-31 06:00:00', '2008-08-31 09:00:00'];[[21.13, -82.04], [21.6, -82.5], [22.21, -82.93], [22.4, -83.1], [22.7, -83.5], [23.13, -83.97], [23.6, -84.4], [24.18, -84.93]];18;0;18;4;118.5;949.875;13.75;318.375;134.9;;;;;;;84.21522909;2072000;;31.692;0.312237177;2674.2;99.61;4.116828042;5511.046965;5199999.944;78.15;2.952183467;105.5709414;14.01;23.587;High_Middle;450019;11236971;11126430;11261582;11225832;11324781;
2008238N13293;GUSTAV;JAM;2008;NAm;CS;TS;['2008-08-28 06:00:00', '2008-08-28 09:00:00', '2008-08-28 12:00:00', '2008-08-28 15:00:00', '2008-08-28 18:00:00', '2008-08-28 21:00:00', '2008-08-29 00:00:00', '2008-08-29 02:00:00', '2008-08-29 03:00:00', '2008-08-29 06:00:00', '2008-08-29 09:00:00', '2008-08-29 12:00:00', '2008-08-29 15:00:00', '2008-08-29 18:00:00', '2008-08-29 21:00:00'];[[18.1, -75.4], [17.94, -75.53], [17.9, -75.7], [17.95, -75.91], [18.0, -76.2], [17.86, -76.6], [17.8, -77.0], [17.9, -77.2], [17.93, -77.32], [18.0, -77.7], [18.12, -78.05], [18.3, -78.4], [18.54, -78.79], [18.8, -79.2], [19.0, -79.6]];15;12;3;0;57.6;986.6;6.866666667;276;134.9;;;;;;;84.21522909;66198;12;16.25;0.043136358;1294.2;95.93;-0.811736703;5041.741154;2330000.035;74.103;97.89519734;256.86759;6.09;46.629;High_Middle;4000;2781876;2654701;2740003;2810460;2891021;
2008238N13293;GUSTAV;HTI;2008;NAm;CS;TS;['2008-08-26 15:00:00', '2008-08-26 18:00:00', '2008-08-26 21:00:00', '2008-08-27 00:00:00', '2008-08-27 03:00:00', '2008-08-27 06:00:00', '2008-08-27 09:00:00', '2008-08-27 12:00:00', '2008-08-27 15:00:00', '2008-08-27 18:00:00', '2008-08-27 21:00:00', '2008-08-28 00:00:00', '2008-08-28 03:00:00'];[[17.82, -72.46], [18.1, -72.8], [18.28, -72.98], [18.4, -73.1], [18.52, -73.25], [18.6, -73.4], [18.65, -73.55], [18.7, -73.7], [18.81, -73.79], [18.9, -74.0], [18.92, -74.55], [18.8, -75.1], [18.46, -75.31]];12;0;12;0;50.07692308;996.1538462;5.538461538;287.4615385;134.9;;;;;;;84.21522909;;85;;0.103663682;961.1;109.46;0.843944574;687.4479644;29709999.31;59.782;33.17237819;350.021045;1.461652;54.449;Low;73006;9646580;8463806;9195288;9949322;10695542;
2008238N13293;GUSTAV;DOM;2008;NAm;CS;TS;['2008-08-26 06:00:00', '2008-08-26 09:00:00', '2008-08-26 12:00:00', '2008-08-25 21:00:00', '2008-08-26 00:00:00', '2008-08-26 03:00:00'];[[16.9, -71.7], [17.19, -71.89], [17.5, -72.1], [16.11, -70.88], [16.4, -71.2], [16.65, -71.47]];21;0;21;1;69;987;7.666666667;318.6666667;135;;;;;;;84.21522909;;8;;0.084583808;4468.8;104.86;3.209504264;5207.003773;3419999.935;71.559;76.23626372;195.7788243;1.820876785;28.7;High_Middle;6257;9458075;8471321;9097257;9695121;10281680;
2008238N13293;GUSTAV;USA;2008;NAm;GM;TS;['2008-09-01 09:00:00', '2008-09-01 12:00:00', '2008-09-01 15:00:00', '2008-09-01 18:00:00', '2008-09-01 21:00:00', '2008-09-02 00:00:00', '2008-09-02 03:00:00', '2008-09-02 06:00:00', '2008-09-02 09:00:00', '2008-09-02 12:00:00', '2008-09-02 15:00:00', '2008-09-02 18:00:00', '2008-09-02 21:00:00', '2008-09-03 00:00:00', '2008-09-03 03:00:00', '2008-09-03 06:00:00', '2008-09-03 09:00:00', '2008-09-03 12:00:00', '2008-09-03 15:00:00', '2008-09-03 18:00:00', '2008-09-03 21:00:00', '2008-09-04 00:00:00', '2008-09-04 03:00:00', '2008-09-04 06:00:00', '2008-09-04 09:00:00', '2008-09-04 12:00:00', '2008-09-04 15:00:00', '2008-09-04 18:00:00', '2008-09-04 21:00:00', '2008-09-05 00:00:00', '2008-09-05 03:00:00', '2008-09-05 06:00:00', '2008-09-05 09:00:00', '2008-09-01 03:00:00', '2008-09-01 06:00:00'];[[28.37, -89.7], [28.8, -90.3], [29.2, -90.7], [29.8, -91.4], [30.29, -91.91], [30.7, -92.3], [31.07, -92.74], [31.4, -93.1], [31.76, -93.33], [32.1, -93.5], [32.42, -93.73], [32.7, -93.9], [32.96, -93.9], [33.2, -93.9], [33.48, -94.09], [33.7, -94.3], [33.77, -94.38], [33.8, -94.4], [33.88, -94.43], [34.0, -94.4], [34.13, -94.3], [34.3, -94.1], [34.47, -93.81], [34.8, -93.4], [35.36, -92.92], [36.2, -92.3], [37.33, -91.57], [38.5, -90.7], [39.37, -89.74], [40.2, -88.7], [41.21, -87.65], [42.2, -86.5], [43.01, -85.2], [27.41, -88.33], [27.9, -89.0]];21;0;21;-1;36.45714286;987.1714286;12.17142857;191.5142857;134.9;;;;;;;84.21522909;7000000;43;39313.596;0.532113793;6598.3;107.59;-0.136579805;49319.47886;0;78.03902439;86.09952013;33.24368685;4.714283974;19.562;High;2100000;304093966;282162411;295516599;309321666;320635163;
2008241N19303;HANNA;USA;2008;NAm;NAm;TS;['2008-09-06 03:00:00', '2008-09-06 06:00:00', '2008-09-06 07:00:00', '2008-09-06 09:00:00', '2008-09-06 12:00:00', '2008-09-06 15:00:00', '2008-09-06 18:00:00', '2008-09-06 21:00:00', '2008-09-07 00:00:00', '2008-09-07 03:00:00', '2008-09-07 06:00:00', '2008-09-07 09:00:00', '2008-09-07 12:00:00', '2008-09-05 15:00:00', '2008-09-06 00:00:00'];[[32.36, -79.13], [33.4, -78.8], [33.8, -78.7], [34.58, -78.5], [35.7, -78.1], [36.76, -77.51], [37.8, -76.7], [38.91, -75.7], [40.0, -74.5], [40.97, -73.21], [41.9, -71.7], [42.85, -69.96], [43.8, -68.0], [29.0, -78.65], [31.5, -79.3]];21;0;21;0;50.4;987.8;25.33333333;76;86.8;29272271;5.63064E+12;3540750;7.51861E+11;0;0;84.21522909;160000;7;39313.596;0.532113793;6598.3;107.59;-0.136579805;49319.47886;0;78.03902439;86.09952013;33.24368685;4.714283974;19.562;High;2100;304093966;282162411;295516599;309321666;320635163;
2008241N19303;HANNA;DOM;2008;NAm;NAm;TS;['2008-09-03 12:00:00'];[[20.6, -71.9]];0;0;0;0;45;996;9;21;52;1045775;23819963203;0;0;0;0;84.21522909;;1;;0.084583808;4468.8;104.86;3.209504264;5207.003773;3419999.935;71.559;76.23626372;195.7788243;1.820876785;28.7;High_Middle;10745;9458075;8471321;9097257;9695121;10281680;
2008241N19303;HANNA;HTI;2008;NAm;NAm;TS;['2008-09-02 18:00:00', '2008-09-02 21:00:00', '2008-09-03 00:00:00', '2008-09-03 03:00:00', '2008-09-03 06:00:00', '2008-09-03 09:00:00'];[[20.6, -72.9], [20.48, -72.76], [20.4, -72.6], [20.25, -72.51], [20.2, -72.4], [20.31, -72.14]];15;0;15;0;52.33333333;988.6666667;3.833333333;111.6666667;59.5;4354488;10343787242;0;0;0;0;84.21522909;;529;;0.103663682;961.1;109.46;0.843944574;687.4479644;29709999.31;59.782;33.17237819;350.021045;1.461652;54.449;Low;48000;9646580;8463806;9195288;9949322;10695542;
2008241N19303;HANNA;TCA;2008;NAm;NAm;TS;['2008-09-03 15:00:00', '2008-09-03 18:00:00', '2008-09-03 19:00:00', '2008-09-03 21:00:00'];[[21.12, -71.81], [21.6, -71.8], [21.7, -71.8], [22.05, -71.78]];6;5;1;0;49.5;993.75;10;2;69.3;5166;0;4541;0;0;0;84.21522909;;;;0.032049228;;;;21028.40814;0;;91.97953108;32.84421053;;10.706;High;750;31202;20164;28180;32660;35981;
2008245N17323;IKE;TCA;2008;NAm;NAm;TS;['2008-09-06 21:00:00', '2008-09-07 00:00:00', '2008-09-07 03:00:00', '2008-09-07 06:00:00', '2008-09-07 09:00:00'];[[21.33, -69.65], [21.2, -70.3], [21.13, -70.96], [21.1, -71.6], [21.04, -72.04]];12;0;12;4;114.4;947.2;11.4;262.2;116.2;5166;0;4798;0;0;0;84.21522909;500000;;;0.032049228;;;;21028.40814;0;;91.97953108;32.84421053;;10.706;High;750;31202;20164;28180;32660;35981;
2008245N17323;IKE;USA;2008;NAm;GM;TS;['2008-09-13 03:00:00', '2008-09-13 06:00:00', '2008-09-13 07:00:00', '2008-09-13 09:00:00', '2008-09-13 12:00:00', '2008-09-13 15:00:00', '2008-09-13 18:00:00', '2008-09-13 21:00:00', '2008-09-14 00:00:00', '2008-09-14 03:00:00', '2008-09-14 06:00:00', '2008-09-14 09:00:00', '2008-09-14 12:00:00', '2008-09-14 15:00:00', '2008-09-14 18:00:00', '2008-09-14 21:00:00', '2008-09-12 21:00:00', '2008-09-13 00:00:00'];[[28.65, -94.31], [29.1, -94.6], [29.3, -94.7], [29.69, -94.92], [30.3, -95.2], [30.95, -95.33], [31.7, -95.3], [32.55, -95.2], [33.5, -94.9], [34.48, -94.47], [35.5, -93.7], [36.5, -92.54], [37.6, -91.0], [38.88, -89.31], [40.3, -87.2], [41.82, -84.53], [27.88, -93.63], [28.3, -94.0]];21;0;21;2;63.16666667;970.5;22.27777778;167.5555556;107.4;14845181;3.36882E+12;6662517;1.5593E+12;117353;41457777023;84.21522909;30000000;82;39313.596;0.532113793;6598.3;107.59;-0.136579805;49319.47886;0;78.03902439;86.09952013;33.24368685;4.714283974;19.562;High;200000;304093966;282162411;295516599;309321666;320635163;
2008245N17323;IKE;CUB;2008;NAm;CS;TS;['2008-09-07 21:00:00', '2008-09-08 00:00:00', '2008-09-08 02:00:00', '2008-09-08 03:00:00', '2008-09-08 06:00:00', '2008-09-08 09:00:00', '2008-09-08 12:00:00', '2008-09-08 15:00:00', '2008-09-08 18:00:00', '2008-09-08 21:00:00', '2008-09-09 00:00:00', '2008-09-09 03:00:00', '2008-09-09 06:00:00', '2008-09-09 09:00:00', '2008-09-09 12:00:00', '2008-09-09 14:00:00', '2008-09-09 15:00:00', '2008-09-09 18:00:00', '2008-09-09 21:00:00', '2008-09-10 00:00:00', '2008-09-10 03:00:00', '2008-09-10 06:00:00', '2008-09-10 09:00:00', '2008-09-10 12:00:00'];[[21.05, -74.55], [21.1, -75.2], [21.1, -75.7], [21.1, -75.92], [21.1, -76.5], [21.09, -77.14], [21.1, -77.8], [21.13, -78.46], [21.2, -79.1], [21.32, -79.72], [21.5, -80.3], [21.74, -80.86], [22.0, -81.4], [22.18, -81.85], [22.4, -82.4], [22.6, -82.9], [22.65, -83.06], [22.7, -83.3], [22.88, -83.65], [23.1, -84.0], [23.25, -84.31], [23.4, -84.6], [23.59, -84.9], [23.8, -85.2]];15;0;15;1;80.41666667;960.0833333;10.04166667;287.25;114.4;11170591;99289867819;7733815;69252716973;1013794;9316758399;84.21522909;1500000;7;31.692;0.312237177;2674.2;99.61;4.116828042;5511.046965;5199999.944;78.15;2.952183467;105.5709414;14.01;23.587;High_Middle;2600000;11236971;11126430;11261582;11225832;11324781;
2008245N17323;IKE;BHS;2008;NAm;NAm;TS;['2008-09-07 12:00:00', '2008-09-07 13:00:00', '2008-09-07 15:00:00', '2008-09-07 18:00:00'];[[21.0, -72.8], [21.0, -73.2], [21.0, -73.68], [21.0, -74.0]];6;6;0;3;108.25;946.5;12.25;270.5;115.3;2374;546975620;1213;345631474;1213;345631474;84.21522909;;;0.586;0.020367725;4761.9;106.17;-2.323966973;30190.75104;0;72.022;104.180912;34.33376623;3.8356;17.657;High;3000;343681;298051;324859;354942;374206;
2008252N16128;SINLAKU;TWN;2008;WP;WP;TS;['2008-09-13 15:00:00', '2008-09-13 18:00:00', '2008-09-13 20:00:00', '2008-09-13 21:00:00', '2008-09-13 22:00:00', '2008-09-14 00:00:00', '2008-09-14 03:00:00', '2008-09-14 06:00:00', '2008-09-14 09:00:00', '2008-09-14 12:00:00', '2008-09-14 15:00:00', '2008-09-14 18:00:00'];[[24.62, 122.14], [24.7, 121.85], [24.57, 121.75], [24.52, 121.76], [24.52, 121.79], [24.65, 121.8], [25.03, 121.65], [25.3, 121.4], [25.35, 121.23], [25.43, 121.12], [25.62, 120.99], [25.85, 120.92]];3;3;0;1;73.625;965.2708333;4.25;238.1666667;98.8;16854943;3.52489E+12;10256988;2.04585E+12;173;313522983;84.21522909;26400;22;11386.055;0.081618233;5548.4;113.95;9.654289373;3796.633363;44930000.07;73.835;47.37436885;141.0977078;1.79;53.461;High_Middle;20;22809746;;;;;
